,Site,Bout,Date,Duration,SampRate,Stereo,BIO,ACI,NDSI,ADI,AEI,H,M
463,AR-5B,Bout_4,10GC_0+1_20220404_051100.wav,300,24000,FALSE,15.21696256,8973.221917,0.499537572,2.395653,0.020779,0.945772498,3.28E-06
464,AR-5B,Bout_4,10GC_0+1_20220404_061100.wav,300,24000,FALSE,16.19231287,8976.122514,0.394653412,2.395883,0.020915,0.924259603,4.28E-06
465,AR-5B,Bout_4,10GC_0+1_20220404_071100.wav,300,24000,FALSE,15.38645389,8964.716667,0.411293619,2.395607,0.020838,0.954754669,3.04E-06
466,AR-5B,Bout_4,10GC_0+1_20220404_081100.wav,300,24000,FALSE,15.72831862,8962.937165,0.379751177,2.396778,0.024334,0.940249924,3.42E-06
467,AR-6A,Bout_4,7GC_0+1_20220328_153900.wav,300,24000,FALSE,13.82360214,9010.411475,0.333767378,2.396225,0.031868,0.945577179,3.67E-06
468,AR-6A,Bout_4,7GC_0+1_20220328_163900.wav,300,24000,FALSE,14.33008393,8992.362185,0.329224824,2.362181,0.142951,0.927807311,3.93E-06
469,AR-6A,Bout_4,7GC_0+1_20220328_173900.wav,300,24000,FALSE,19.75611511,9097.140412,0.222533058,2.34454,0.174082,0.911165159,4.07E-06
470,AR-6A,Bout_4,7GC_0+1_20220328_183900.wav,300,24000,FALSE,47.08458663,9040.216256,0.961461665,1.597035,0.65521,0.885701536,8.79E-06
471,AR-6A,Bout_4,7GC_0+1_20220328_193900.wav,300,24000,FALSE,31.90401188,9029.578528,0.532095702,2.395106,0.041647,0.892621776,7.62E-06
472,AR-6A,Bout_4,7GC_0+1_20220329_041700.wav,300,24000,FALSE,41.7197458,8971.538278,0.025312657,2.320654,0.220212,0.849486529,1.64E-05
473,AR-6A,Bout_4,7GC_0+1_20220329_051700.wav,300,24000,FALSE,43.21390014,9128.105691,-0.1178647,2.319966,0.221309,0.860019011,1.53E-05
474,AR-6A,Bout_4,7GC_0+1_20220329_061700.wav,300,24000,FALSE,47.85472158,9404.500675,0.311548412,2.295856,0.251636,0.858019788,1.74E-05
475,AR-6A,Bout_4,7GC_0+1_20220329_071700.wav,300,24000,FALSE,52.37551428,9109.643791,-0.390931487,1.818111,0.564916,0.778339193,3.50E-05
476,AR-6A,Bout_4,7GC_0+1_20220329_081700.wav,300,24000,FALSE,49.4022545,8898.626103,0.811890647,2.349537,0.1742,0.853395117,1.76E-05
477,AR-6A,Bout_4,7GC_0+1_20220329_154000.wav,300,24000,FALSE,23.02813487,9039.30799,0.568418687,2.379529,0.102248,0.859637267,8.41E-06
478,AR-6A,Bout_4,7GC_0+1_20220329_164000.wav,300,24000,FALSE,24.07319318,9106.27138,0.064922513,2.247047,0.287772,0.850766674,1.03E-05
479,AR-6A,Bout_4,7GC_0+1_20220329_174000.wav,300,24000,FALSE,27.30232695,9146.800615,0.039676894,2.288518,0.242015,0.871673164,9.22E-06
480,AR-6A,Bout_4,7GC_0+1_20220329_184000.wav,300,24000,FALSE,75.25998398,9280.013072,0.897588122,1.962625,0.492035,0.881033337,1.44E-05
481,AR-6A,Bout_4,7GC_0+1_20220329_194000.wav,300,24000,FALSE,35.5471851,8991.537527,-0.070685397,1.998554,0.482469,0.804709174,1.60E-05
482,AR-6A,Bout_4,7GC_0+1_20220330_041600.wav,300,24000,FALSE,43.53129563,9007.31238,0.061193694,2.312263,0.2289,0.882339953,1.30E-05
483,AR-6A,Bout_4,7GC_0+1_20220330_051600.wav,300,24000,FALSE,47.34798178,9224.283946,-0.521082503,2.378739,0.10799,0.87918379,1.47E-05
484,AR-6A,Bout_4,7GC_0+1_20220330_061600.wav,300,24000,FALSE,46.90915434,9090.253418,0.153028798,2.393315,0.053507,0.899581679,1.23E-05
485,AR-6A,Bout_4,7GC_0+1_20220330_071600.wav,300,24000,FALSE,55.42180622,8980.443175,0.487040182,2.269585,0.268425,0.872711527,1.94E-05
486,AR-6A,Bout_4,7GC_0+1_20220330_081600.wav,300,24000,FALSE,43.78043001,9118.091631,0.495713547,2.241475,0.309331,0.888377028,1.22E-05
487,AR-6A,Bout_4,7GC_0+1_20220330_154000.wav,300,24000,FALSE,43.08106066,9479.484979,0.049064403,2.287686,0.254853,0.902070826,1.26E-05
488,AR-6A,Bout_4,7GC_0+1_20220330_164000.wav,300,24000,FALSE,42.66713634,9590.677698,0.024142092,2.267043,0.275918,0.899094468,1.24E-05
489,AR-6A,Bout_4,7GC_0+1_20220330_174000.wav,300,24000,FALSE,42.03292416,9407.275178,0.056971646,2.045203,0.439766,0.897758913,1.16E-05
490,AR-6A,Bout_4,7GC_0+1_20220330_184000.wav,300,24000,FALSE,47.88350384,9043.349506,0.498634741,2.386528,0.084204,0.886412664,1.29E-05
491,AR-6A,Bout_4,7GC_0+1_20220330_194000.wav,300,24000,FALSE,34.69583618,8838.897674,0.967595553,2.374922,0.117845,0.83918873,2.00E-05
492,AR-6A,Bout_4,7GC_0+1_20220331_041500.wav,300,24000,FALSE,55.40047695,8777.182454,0.893047115,2.336049,0.19374,0.864302949,2.12E-05
493,AR-6A,Bout_4,7GC_0+1_20220331_051500.wav,300,24000,FALSE,57.37926611,9284.76522,-0.455031293,2.320095,0.214729,0.880108791,1.85E-05
494,AR-6A,Bout_4,7GC_0+1_20220331_061500.wav,300,24000,FALSE,58.69572988,9176.365565,0.68380929,2.308614,0.22996,0.874249948,1.82E-05
495,AR-6A,Bout_4,7GC_0+1_20220331_071500.wav,300,24000,FALSE,54.02224024,9477.319477,0.710408843,2.227568,0.305543,0.90014334,1.45E-05
496,AR-6A,Bout_4,7GC_0+1_20220331_081500.wav,300,24000,FALSE,40.85581878,9090.964839,0.039201628,1.713404,0.606741,0.894983899,9.82E-06
497,AR-6A,Bout_4,7GC_0+1_20220331_154100.wav,300,24000,FALSE,37.77908052,9276.60795,0.008919984,1.490601,0.66897,0.881150527,8.72E-06
498,AR-6A,Bout_4,7GC_0+1_20220331_164100.wav,300,24000,FALSE,38.49638437,9257.574407,0.014339746,2.014231,0.462299,0.890349106,9.07E-06
499,AR-6A,Bout_4,7GC_0+1_20220331_174100.wav,300,24000,FALSE,35.27705606,9064.230034,0.048248647,2.171292,0.367367,0.906897825,7.64E-06
500,AR-6A,Bout_4,7GC_0+1_20220331_184100.wav,300,24000,FALSE,38.9590809,8596.610208,0.990448218,2.380413,0.105617,0.803215674,4.06E-05
501,AR-6A,Bout_4,7GC_0+1_20220331_194100.wav,300,24000,FALSE,40.65639657,8507.224581,0.990066248,2.379785,0.10763,0.819438102,3.65E-05
502,AR-6A,Bout_4,7GC_0+1_20220401_041400.wav,300,24000,FALSE,50.30731962,8968.027109,0.924771969,2.391541,0.062667,0.864780083,2.19E-05
503,AR-6A,Bout_4,7GC_0+1_20220401_051400.wav,300,24000,FALSE,51.58458776,8978.935844,0.876410893,2.241904,0.296152,0.881922261,1.87E-05
504,AR-6A,Bout_4,7GC_0+1_20220401_061400.wav,300,24000,FALSE,50.04417699,9058.625518,0.540240759,2.247815,0.290093,0.907590422,1.40E-05
505,AR-6A,Bout_4,7GC_0+1_20220401_071400.wav,300,24000,FALSE,42.93821782,9030.13171,0.141023618,2.360306,0.15033,0.915406383,1.09E-05
506,AR-6A,Bout_4,7GC_0+1_20220401_081400.wav,300,24000,FALSE,42.53885794,9047.899966,0.262590378,2.382675,0.096472,0.921998187,9.79E-06
507,AR-6A,Bout_4,7GC_0+1_20220401_154100.wav,300,24000,FALSE,42.15308475,8999.634225,0.178736161,2.395344,0.033022,0.927821774,1.01E-05
508,AR-6B,Bout_4,MINI6_20220328_163900.wav,300,24000,FALSE,53.6014693,9119.948255,0.165559634,2.230102,0.301879,0.871873389,2.91E-06
509,AR-6B,Bout_4,MINI6_20220328_173900.wav,300,24000,FALSE,53.21335748,9171.853349,0.221277288,2.142445,0.381926,0.870769065,2.47E-06
510,AR-6B,Bout_4,MINI6_20220328_183900.wav,300,24000,FALSE,102.2348287,10950.71431,0.86186702,1.694885,0.609685,0.832112859,4.86E-06
511,AR-6B,Bout_4,MINI6_20220328_193900.wav,300,24000,FALSE,73.8712232,9357.912829,0.927901687,2.075998,0.419786,0.825728868,7.85E-06
512,AR-6B,Bout_4,MINI6_20220328_203900.wav,300,24000,FALSE,90.00295436,9630.998647,0.871806983,1.830276,0.535589,0.843364976,7.55E-06
513,AR-6B,Bout_4,MINI6_20220329_051700.wav,300,24000,FALSE,61.55970603,9039.628439,-0.888122415,0.782035,0.828835,0.657159674,1.59E-05
514,AR-6B,Bout_4,MINI6_20220329_061700.wav,300,24000,FALSE,61.74411557,9208.595394,-0.875461658,0.807092,0.827249,0.671688042,1.23E-05
515,AR-6B,Bout_4,MINI6_20220329_071700.wav,300,24000,FALSE,89.15911882,10788.27494,0.075714268,1.692783,0.616837,0.7315227,1.48E-05
516,AR-6B,Bout_4,MINI6_20220329_081700.wav,300,24000,FALSE,112.8168404,11152.15432,0.443576036,1.637739,0.627046,0.732745104,3.37E-05
517,AR-6B,Bout_4,MINI6_20220329_091700.wav,300,24000,FALSE,95.01881648,9602.713614,0.253046133,1.639477,0.614723,0.753586164,1.76E-05
518,AR-6B,Bout_4,MINI6_20220329_164000.wav,300,24000,FALSE,62.06880006,9175.246518,0.134419381,2.209329,0.318938,0.829856243,8.72E-06
519,AR-6B,Bout_4,MINI6_20220329_174000.wav,300,24000,FALSE,65.68069899,9269.76983,0.458434832,2.186049,0.341206,0.844558708,1.08E-05
520,AR-6B,Bout_4,MINI6_20220329_184000.wav,300,24000,FALSE,60.54233444,9233.241283,0.35805743,2.345701,0.151217,0.896472454,1.02E-05
521,AR-6B,Bout_4,MINI6_20220329_194000.wav,300,24000,FALSE,84.87323176,9293.330924,0.692998217,1.470328,0.669179,0.783401736,1.35E-05
522,AR-6B,Bout_4,MINI6_20220329_204000.wav,300,24000,FALSE,89.40734573,9312.084122,0.811542134,1.840157,0.523345,0.809864529,1.03E-05
523,AR-6B,Bout_4,MINI6_20220330_051600.wav,300,24000,FALSE,61.53893954,10431.74765,0.013993946,1.165707,0.757254,0.722287297,6.89E-06
524,AR-6B,Bout_4,MINI6_20220330_061600.wav,300,24000,FALSE,71.5445847,11230.38419,-0.3442738,1.41638,0.704689,0.733828176,8.84E-06
525,AR-6B,Bout_4,MINI6_20220330_071600.wav,300,24000,FALSE,82.9128409,11041.38163,0.691399216,1.72624,0.61042,0.766717047,9.82E-06
526,AR-6B,Bout_4,MINI6_20220330_081600.wav,300,24000,FALSE,83.58503236,9569.421774,0.577833658,1.579122,0.651988,0.783795141,1.63E-05
527,AR-6B,Bout_4,MINI6_20220330_091600.wav,300,24000,FALSE,80.60375699,10317.97356,0.969664999,1.813343,0.571441,0.818789163,1.06E-05
528,AR-6B,Bout_4,MINI6_20220330_164000.wav,300,24000,FALSE,57.27940947,9215.361433,0.28758404,2.292016,0.234291,0.907301616,1.49E-05
529,AR-6B,Bout_4,MINI6_20220330_174000.wav,300,24000,FALSE,57.23212165,9178.324641,0.261320023,2.386224,0.07664,0.922255726,1.64E-05
530,AR-6B,Bout_4,MINI6_20220330_184000.wav,300,24000,FALSE,39.99709217,9293.051513,0.181980966,2.063309,0.446033,0.905327007,1.53E-05
531,AR-6B,Bout_4,MINI6_20220330_194000.wav,300,24000,FALSE,66.1147155,9132.276791,0.734509266,2.324467,0.19928,0.892998322,1.36E-05
532,AR-6B,Bout_4,MINI6_20220330_204000.wav,300,24000,FALSE,65.25266521,9113.719151,0.973123047,1.833578,0.542843,0.82890742,1.30E-05
533,AR-6B,Bout_4,MINI6_20220331_051500.wav,300,24000,FALSE,73.47722783,8919.996406,0.829601756,1.609586,0.629603,0.797307193,1.32E-05
534,AR-6B,Bout_4,MINI6_20220331_061500.wav,300,24000,FALSE,84.5412696,9330.980265,0.312478327,1.34448,0.71909,0.788662662,1.28E-05
535,AR-6B,Bout_4,MINI6_20220331_071500.wav,300,24000,FALSE,96.0211664,9768.02115,0.889669771,1.650024,0.620299,0.79248071,1.43E-05
536,AR-6B,Bout_4,MINI6_20220331_081500.wav,300,24000,FALSE,83.30122558,10038.96243,0.915806488,2.105822,0.385886,0.867070991,1.18E-05
537,AR-6B,Bout_4,MINI6_20220331_091500.wav,300,24000,FALSE,63.56659868,9316.179211,0.323018541,2.155633,0.382245,0.897255088,1.23E-05
538,AR-6B,Bout_4,MINI6_20220331_164100.wav,300,24000,FALSE,58.97982573,9084.630538,-0.011071659,2.376012,0.105328,0.893178166,8.57E-06
539,AR-6B,Bout_4,MINI6_20220331_174100.wav,300,24000,FALSE,44.6047343,9118.236834,0.239231705,1.712775,0.59208,0.899869266,8.71E-06
540,AR-6B,Bout_4,MINI6_20220331_184100.wav,300,24000,FALSE,64.71067481,9064.419221,0.397919217,2.074397,0.430968,0.887523864,6.77E-06
541,AR-6B,Bout_4,MINI6_20220331_194100.wav,300,24000,FALSE,70.58974247,9304.06815,0.994817129,2.315857,0.218084,0.812071816,1.93E-05
542,AR-6B,Bout_4,MINI6_20220331_204100.wav,300,24000,FALSE,66.7254342,9063.455352,0.985530022,2.338198,0.174069,0.832366712,1.49E-05
543,AR-6B,Bout_4,MINI6_20220401_051400.wav,300,24000,FALSE,68.68253112,9005.040932,0.911750221,2.20896,0.315054,0.840650755,1.09E-05
544,AR-6B,Bout_4,MINI6_20220401_061400.wav,300,24000,FALSE,66.54305496,8995.755753,0.822647277,2.369908,0.116291,0.876075345,1.22E-05
545,AR-6B,Bout_4,MINI6_20220401_071400.wav,300,24000,FALSE,76.92094565,9528.167983,0.798308481,2.212693,0.297089,0.87315919,6.47E-06
546,AR-6B,Bout_4,MINI6_20220401_081400.wav,300,24000,FALSE,85.55832521,9979.626552,0.915712312,1.907966,0.519986,0.889204856,7.01E-06
547,AR-6B,Bout_4,MINI6_20220401_091400.wav,300,24000,FALSE,60.20442953,10340.56272,0.979335449,1.372988,0.713537,0.866136011,7.33E-06
548,AR-7A,Bout_4,MINI2_20220328_081900.wav,300,24000,FALSE,90.63233836,9782.002706,-0.789285168,1.159429,0.775375,0.69270509,1.72E-05
549,AR-7A,Bout_4,MINI2_20220328_091900.wav,300,24000,FALSE,86.96563273,9772.626158,0.859970483,2.273221,0.256221,0.808426349,1.46E-05
550,AR-7A,Bout_4,MINI2_20220328_163900.wav,300,24000,FALSE,74.20802158,8886.433429,0.471900836,2.264629,0.264947,0.869709246,8.83E-06
551,AR-7A,Bout_4,MINI2_20220328_173900.wav,300,24000,FALSE,77.25966645,8954.523114,-0.285881291,1.982587,0.475151,0.827793168,7.43E-06
552,AR-7A,Bout_4,MINI2_20220328_183900.wav,300,24000,FALSE,81.96963455,9076.743814,0.326853993,1.610497,0.620678,0.796174478,8.82E-06
553,AR-7A,Bout_4,MINI2_20220328_193900.wav,300,24000,FALSE,93.50230192,9578.908454,0.427826783,1.554497,0.656012,0.81041033,1.19E-05
554,AR-7A,Bout_4,MINI2_20220328_203900.wav,300,24000,FALSE,73.17693379,9166.727353,0.669112156,1.609285,0.618994,0.788686829,1.11E-05
555,AR-7A,Bout_4,MINI2_20220329_051700.wav,300,24000,FALSE,78.65957571,9020.030692,-0.92666249,1.004344,0.785567,0.672179337,2.27E-05
556,AR-7A,Bout_4,MINI2_20220329_061700.wav,300,24000,FALSE,80.98623702,9013.136377,-0.943530779,1.092887,0.76759,0.673884037,3.08E-05
557,AR-7A,Bout_4,MINI2_20220329_071700.wav,300,24000,FALSE,102.0906801,9604.699758,-0.755990721,1.334929,0.721294,0.69567883,3.09E-05
558,AR-7A,Bout_4,MINI2_20220329_081700.wav,300,24000,FALSE,97.98311282,9727.098497,-0.840254133,1.105246,0.773037,0.688523537,3.14E-05
559,AR-7A,Bout_4,MINI2_20220329_091700.wav,300,24000,FALSE,89.39132905,10197.1074,0.65236534,1.920313,0.506856,0.795372302,1.98E-05
560,AR-7A,Bout_4,MINI2_20220329_163900.wav,300,24000,FALSE,88.66184076,8666.264239,0.512516602,2.024746,0.451268,0.839306151,9.76E-06
561,AR-7A,Bout_4,MINI2_20220329_173900.wav,300,24000,FALSE,76.99741621,8655.344991,0.347062406,1.600603,0.610358,0.83198767,1.44E-05
562,AR-7A,Bout_4,MINI2_20220329_183900.wav,300,24000,FALSE,80.03301916,9112.925581,-0.708501462,1.250665,0.743287,0.757340357,1.00E-05
563,AR-7A,Bout_4,MINI2_20220329_193900.wav,300,24000,FALSE,97.50966659,10458.33153,0.386324623,1.617638,0.608866,0.79802575,1.21E-05
564,AR-7A,Bout_4,MINI2_20220329_203900.wav,300,24000,FALSE,62.77326919,9064.644023,0.634207143,2.064695,0.435305,0.809594835,1.17E-05
565,AR-7A,Bout_4,MINI2_20220330_051600.wav,300,24000,FALSE,55.89065749,9130.905772,-0.872804343,1.322873,0.731626,0.731309712,7.42E-06
566,AR-7A,Bout_4,MINI2_20220330_061600.wav,300,24000,FALSE,65.52280356,9043.755754,-0.924968983,0.878548,0.808395,0.727282336,7.84E-06
567,AR-7A,Bout_4,MINI2_20220330_071600.wav,300,24000,FALSE,93.37376669,9770.457563,-0.827309472,1.534647,0.673659,0.725421614,1.28E-05
568,AR-7A,Bout_4,MINI2_20220330_081600.wav,300,24000,FALSE,108.3052663,10456.26713,0.063298093,2.138268,0.352417,0.825063894,1.40E-05
569,AR-7A,Bout_4,MINI2_20220330_091600.wav,300,24000,FALSE,90.18765258,9321.130879,0.784349757,2.166915,0.345118,0.865847904,1.30E-05
570,AR-7A,Bout_4,MINI2_20220330_164000.wav,300,24000,FALSE,27.30255804,10000.29369,0.354430609,2.058277,0.419612,0.891004001,2.44E-05
571,AR-7A,Bout_4,MINI2_20220330_174000.wav,300,24000,FALSE,62.76899874,8819.67052,0.142833867,2.206942,0.296564,0.907746591,1.11E-05
572,AR-7A,Bout_4,MINI2_20220330_184000.wav,300,24000,FALSE,54.49627678,9059.571924,-0.093863195,2.126501,0.387851,0.895216119,1.52E-05
573,AR-7A,Bout_4,MINI2_20220330_194000.wav,300,24000,FALSE,70.94705742,9162.655642,0.451060945,2.265548,0.256185,0.863015238,9.74E-06
574,AR-7A,Bout_4,MINI2_20220330_204000.wav,300,24000,FALSE,69.51838808,9174.890826,0.920305373,2.22437,0.315108,0.84839721,1.16E-05
575,AR-7A,Bout_4,MINI2_20220331_051500.wav,300,24000,FALSE,72.95252272,9813.945197,0.727090128,2.000679,0.462749,0.814576864,1.17E-05
576,AR-7A,Bout_4,MINI2_20220331_061500.wav,300,24000,FALSE,87.10408301,9259.701143,0.61394972,2.036216,0.431104,0.811458844,1.08E-05
577,AR-7A,Bout_4,MINI2_20220331_071500.wav,300,24000,FALSE,88.95626141,9887.779086,0.340992723,1.716183,0.594096,0.788237887,1.18E-05
578,AR-7A,Bout_4,MINI2_20220331_081500.wav,300,24000,FALSE,62.36911804,9201.752587,0.477552582,2.185059,0.335215,0.839587158,9.45E-06
579,AR-7A,Bout_4,MINI2_20220331_091500.wav,300,24000,FALSE,62.71723533,8990.242885,-0.253765223,2.054352,0.442128,0.899049135,1.49E-05
580,AR-7A,Bout_4,MINI2_20220331_164000.wav,300,24000,FALSE,33.94071133,9493.262935,0.012240955,1.899022,0.539338,0.90236244,1.46E-05
581,AR-7A,Bout_4,MINI2_20220331_174000.wav,300,24000,FALSE,68.87521232,8901.528655,0.199447477,2.329357,0.162644,0.894334622,7.52E-06
582,AR-7A,Bout_4,MINI2_20220331_184000.wav,300,24000,FALSE,72.77008762,8857.906803,-0.539992707,1.639761,0.633791,0.880244207,4.35E-06
583,AR-7A,Bout_4,MINI2_20220331_194000.wav,300,24000,FALSE,75.11624093,8756.566809,0.849469833,2.155048,0.345122,0.875222469,8.26E-06
584,AR-7A,Bout_4,MINI2_20220331_204000.wav,300,24000,FALSE,70.74204582,9045.368732,0.972922992,2.284702,0.230145,0.862515468,9.93E-06
585,AR-7A,Bout_4,MINI2_20220401_051400.wav,300,24000,FALSE,38.29460657,9697.986296,0.109207558,1.695774,0.616291,0.883439312,1.57E-05
586,AR-7A,Bout_4,MINI2_20220401_061400.wav,300,24000,FALSE,68.28454347,9085.724503,0.488759679,1.508981,0.663947,0.882003733,1.27E-05
587,AR-7A,Bout_4,MINI2_20220401_071400.wav,300,24000,FALSE,75.31346139,9164.176978,0.183804545,1.166274,0.771298,0.888312306,5.41E-06
588,AR-7A,Bout_4,MINI2_20220401_081400.wav,300,24000,FALSE,75.1787146,9143.301424,0.215512607,0.844385,0.826816,0.88842983,6.34E-06
589,AR-7A,Bout_4,MINI2_20220401_091400.wav,300,24000,FALSE,42.78918151,9217.697009,0.039489238,1.243814,0.739973,0.890760796,7.26E-06
590,AR-7A,Bout_4,MINI2_20220401_164100.wav,300,24000,FALSE,81.11202972,8979.622038,-0.583936389,1.53979,0.654225,0.798012947,9.44E-06
591,AR-7A,Bout_4,MINI2_20220401_174100.wav,300,24000,FALSE,83.83809589,8905.550039,-0.513015878,1.847154,0.535621,0.828601523,6.27E-06
592,AR-7A,Bout_4,MINI2_20220401_184100.wav,300,24000,FALSE,79.87552208,9125.918913,-0.283647766,1.609498,0.647031,0.831857137,5.27E-06
593,AR-7A,Bout_4,MINI2_20220401_194100.wav,300,24000,FALSE,97.99496386,9227.344617,0.365589326,1.808148,0.541166,0.794787438,1.28E-05
594,AR-7B,Bout_4,TTPOINT7_0+1_20220328_183900.wav,300,24000,FALSE,38.73232952,8965.336692,0.852929564,2.069094,0.4371,0.854246142,1.59E-05
595,AR-7B,Bout_4,TTPOINT7_0+1_20220328_193905.wav,300,24000,FALSE,69.14600136,9179.826046,0.889990393,2.099298,0.426494,0.870456129,1.63E-05
596,AR-7B,Bout_4,TTPOINT7_0+1_20220328_203905.wav,300,24000,FALSE,51.81989003,8931.653589,0.916640624,2.364199,0.145886,0.867004039,1.34E-05
597,AR-7B,Bout_4,TTPOINT7_0+1_20220328_213905.wav,300,24000,FALSE,47.75919192,8844.748121,0.898936628,2.385776,0.0868,0.872452417,1.08E-05
598,AR-7B,Bout_4,TTPOINT7_0+1_20220328_223905.wav,300,24000,FALSE,42.72381304,8884.832604,0.773412913,2.357962,0.157301,0.893366363,7.96E-06
599,AR-7B,Bout_4,TTPOINT7_0+1_20220328_233905.wav,300,24000,FALSE,37.05699691,9010.695998,-0.216216295,1.244378,0.756981,0.818845908,8.08E-06
600,AR-7B,Bout_4,TTPOINT7_0+1_20220329_003905.wav,300,24000,FALSE,35.39467439,8979.58634,-0.232203262,0.760243,0.837384,0.76093616,1.62E-05
601,AR-7B,Bout_4,TTPOINT7_0+1_20220329_013905.wav,300,24000,FALSE,30.88351258,8990.540145,0.008183627,2.381419,0.097961,0.867354707,6.18E-06
602,AR-7B,Bout_4,TTPOINT7_0+1_20220329_023905.wav,300,24000,FALSE,34.64107258,8976.620275,-0.240571433,0.814318,0.828178,0.784778299,1.22E-05
603,AR-7B,Bout_4,TTPOINT7_0+1_20220329_033905.wav,300,24000,FALSE,34.48081219,8979.415938,-0.261463304,2.352846,0.15895,0.820647009,1.13E-05
604,AR-7B,Bout_4,TTPOINT7_0+1_20220329_043905.wav,300,24000,FALSE,38.02218531,8983.327116,-0.360871777,1.050549,0.78085,0.768750502,1.33E-05
605,AR-7B,Bout_4,TTPOINT7_0+1_20220329_053905.wav,300,24000,FALSE,36.97135546,8975.674192,-0.443395797,2.070781,0.42428,0.779778085,1.57E-05
606,AR-7B,Bout_4,TTPOINT7_0+1_20220329_184000.wav,300,24000,FALSE,50.15136964,8946.550953,0.908479364,2.388544,0.076463,0.890551603,2.69E-05
607,AR-7B,Bout_4,TTPOINT7_0+1_20220329_194005.wav,300,24000,FALSE,52.52707297,8847.272238,0.962053979,2.384981,0.088706,0.866645533,1.99E-05
608,AR-7B,Bout_4,TTPOINT7_0+1_20220329_204005.wav,300,24000,FALSE,48.92719173,8967.828631,0.956318579,2.394005,0.050075,0.879657507,1.19E-05
609,AR-7B,Bout_4,TTPOINT7_0+1_20220329_214005.wav,300,24000,FALSE,50.01771655,8966.648258,0.965019622,2.387598,0.080254,0.849109551,1.37E-05
610,AR-7B,Bout_4,TTPOINT7_0+1_20220329_224005.wav,300,24000,FALSE,31.69219866,9027.401749,0.44649769,2.369799,0.132083,0.901147003,4.84E-06
611,AR-7B,Bout_4,TTPOINT7_0+1_20220329_234005.wav,300,24000,FALSE,32.54361334,8986.24336,0.211014172,2.355731,0.160459,0.888033345,6.33E-06
612,AR-7B,Bout_4,TTPOINT7_0+1_20220330_004005.wav,300,24000,FALSE,30.80436416,9046.888267,0.610972662,2.395732,0.028976,0.929067114,4.38E-06
613,AR-7B,Bout_4,TTPOINT7_0+1_20220330_014005.wav,300,24000,FALSE,36.4313243,9094.769127,0.857595918,2.318051,0.221447,0.90096354,5.50E-06
614,AR-7B,Bout_4,TTPOINT7_0+1_20220330_024005.wav,300,24000,FALSE,30.98371652,9027.757738,0.379668032,2.225797,0.324737,0.902175504,5.29E-06
615,AR-7B,Bout_4,TTPOINT7_0+1_20220330_034005.wav,300,24000,FALSE,32.24294352,8982.323683,0.401549611,2.306619,0.236458,0.870776475,6.67E-06
616,AR-7B,Bout_4,TTPOINT7_0+1_20220330_044005.wav,300,24000,FALSE,29.4984189,8974.034685,0.072661186,2.352422,0.164281,0.867897363,6.78E-06
617,AR-7B,Bout_4,TTPOINT7_0+1_20220330_054005.wav,300,24000,FALSE,32.23020097,8982.725492,-0.054609782,2.388227,0.074819,0.849082894,8.07E-06
618,AR-7B,Bout_4,TTPOINT7_0+1_20220330_184000.wav,300,24000,FALSE,49.68083658,9592.229475,0.480898478,2.301237,0.238088,0.912055111,2.62E-05
619,AR-7B,Bout_4,TTPOINT7_0+1_20220330_194005.wav,300,24000,FALSE,55.33015523,9290.816321,0.728557636,2.125779,0.402865,0.904651466,2.71E-05
620,AR-7B,Bout_4,TTPOINT7_0+1_20220330_204005.wav,300,24000,FALSE,40.97073637,8971.646441,0.959105834,2.339334,0.192754,0.842153187,2.76E-05
621,AR-7B,Bout_4,TTPOINT7_0+1_20220330_214005.wav,300,24000,FALSE,44.86703561,8936.570151,0.928595703,2.380737,0.105117,0.859093588,2.14E-05
622,AR-7B,Bout_4,TTPOINT7_0+1_20220330_224005.wav,300,24000,FALSE,51.64577766,8985.11419,0.89284798,2.390733,0.067917,0.870818272,2.51E-05
623,AR-7B,Bout_4,TTPOINT7_0+1_20220330_234005.wav,300,24000,FALSE,51.3680598,9110.952134,0.770140349,2.195079,0.353634,0.903869294,2.49E-05
624,AR-7B,Bout_4,TTPOINT7_0+1_20220331_004005.wav,300,24000,FALSE,49.31843445,9016.293406,0.801689947,2.037959,0.461639,0.893639788,2.34E-05
625,AR-7B,Bout_4,TTPOINT7_0+1_20220331_014005.wav,300,24000,FALSE,52.85628165,9117.023553,0.744133307,2.3188,0.222996,0.893097322,2.46E-05
626,AR-7B,Bout_4,TTPOINT7_0+1_20220331_024005.wav,300,24000,FALSE,25.9363242,9831.050938,0.845453582,2.273554,0.273251,0.892309633,2.70E-05
627,AR-8A,Bout_4,MINI5_20220328_091900.wav,300,24000,FALSE,96.94787949,8854.982684,-0.377688218,1.747005,0.594402,0.81317418,1.20E-05
628,AR-8A,Bout_4,MINI5_20220328_163900.wav,300,24000,FALSE,88.34407794,9092.451387,-0.711034365,1.785815,0.580978,0.81011935,8.27E-06
629,AR-8A,Bout_4,MINI5_20220328_173900.wav,300,24000,FALSE,89.12682781,9006.381571,-0.571527769,1.617698,0.63309,0.786332733,7.99E-06
630,AR-8A,Bout_4,MINI5_20220328_183900.wav,300,24000,FALSE,86.44795139,8988.634636,-0.471202787,1.837673,0.542253,0.79502793,9.03E-06
631,AR-8A,Bout_4,MINI5_20220328_193900.wav,300,24000,FALSE,100.8998656,9636.796559,0.504995207,1.994159,0.424538,0.840022443,1.17E-05
